"","1 run","5 runs","10 runs","25 runs","50 runs","100 runs","250 runs","500 runs","1000 runs"
"1384",3,5,3,3,4,3,2,3,3
"1385",3,5,3,3,4,3,4,3,3
"1386",3,5,3,3,4,3,4,3,3
"1387",3,5,3,1,2,3,2,3,3
"1388",3,5,3,3,4,3,4,3,3
"1389",3,5,3,3,4,3,4,3,3
"1390",3,5,3,3,4,3,4,3,3
"1391",3,3,3,3,4,3,2,3,3
"1392",4,4,4,3,3,4,3,3,3
"1393",3,5,3,3,4,3,4,5,3
"1394",4,4,4,3,3,4,3,4,4
"1395",3,4,3,3,4,3,2,3,3
"1396",3,3,3,1,2,3,2,3,3
"1397",4,4,3,3,4,3,2,3,3
"1398",4,4,3,3,4,3,2,3,3
"1399",4,4,4,3,3,4,3,4,4
"1400",3,3,3,1,2,3,2,3,3
"1401",3,5,3,3,4,3,4,3,3
"1402",3,5,3,3,4,3,4,3,3
"1403",3,5,3,3,4,3,4,3,3
"1404",3,3,3,1,2,3,2,3,3
"1405",3,5,3,3,4,3,2,3,3
"1406",3,5,3,3,4,3,4,3,3
"1407",4,4,4,3,3,4,3,3,4
"1408",3,3,3,1,2,3,2,3,3
"1409",4,4,4,3,3,3,3,4,3
"1410",3,5,3,1,2,3,2,3,3
"1411",3,4,3,3,4,3,2,3,3
"1412",4,4,3,3,4,3,2,3,3
"1413",6,5,3,5,4,6,4,5,6
"1414",3,3,3,1,2,3,2,3,3
"1415",4,4,4,3,3,4,3,3,4
"1416",3,3,3,3,4,3,2,3,3
"1417",3,3,3,3,4,3,2,3,3
"1418",4,4,4,3,3,3,3,4,3
"1419",4,4,4,3,3,4,3,3,4
"1420",3,3,3,1,2,3,2,3,3
"1421",4,4,3,3,3,3,3,3,3
"1422",3,3,3,1,2,3,2,3,3
"1423",3,5,3,3,4,3,2,3,3
"1424",4,4,4,3,3,4,3,4,4
"1425",4,4,4,3,3,4,3,4,4
"1426",4,4,4,3,3,4,3,4,4
"1427",3,3,3,1,2,3,2,3,3
"1428",3,5,3,3,4,3,4,3,3
"1429",3,4,4,3,3,4,3,3,3
"1430",3,4,2,3,2,2,2,3,3
"1431",3,5,3,3,4,3,4,3,3
"1432",3,5,3,3,4,3,4,3,3
"1433",3,5,3,3,4,3,4,3,3
"1434",3,5,3,3,4,3,4,3,3
"1435",3,3,3,1,2,3,2,3,3
"1436",3,5,3,3,4,3,4,3,3
"1437",4,4,4,3,3,3,3,4,4
"1438",3,3,3,1,2,3,2,3,3
"1439",3,3,3,1,2,3,2,3,3
"1440",2,1,2,1,2,2,1,1,1
"1441",5,6,5,4,5,5,5,6,5
"1442",3,3,3,3,4,3,2,3,3
"1443",4,4,4,3,3,3,3,4,3
"1444",4,4,3,3,3,3,3,4,3
"1445",4,4,4,3,3,3,3,4,3
"1446",4,4,4,3,3,4,3,4,4
"1447",4,4,3,3,4,3,2,3,3
"1448",4,4,3,3,4,3,2,3,3
"1449",3,3,3,1,2,3,2,3,3
"1450",4,4,4,3,3,3,3,4,4
"1451",3,3,3,1,2,3,2,3,3
"1452",3,5,3,3,4,3,4,3,3
"1453",4,4,4,3,3,4,3,4,4
"1454",3,5,3,3,4,3,4,3,3
"1455",3,5,3,3,4,3,4,3,3
"1456",3,5,3,3,4,3,4,3,3
"1457",3,3,3,1,2,3,2,3,3
"1458",5,6,5,4,5,5,5,6,5
"1459",3,3,3,1,2,3,2,3,3
"1460",3,3,3,3,4,3,2,3,3
"1461",3,4,3,3,4,3,2,3,3
"1462",3,3,3,1,2,3,2,3,3
"1463",3,4,3,3,4,3,2,3,3
"1464",3,3,3,1,2,3,2,3,3
"1465",4,4,3,3,4,3,2,3,3
"1466",4,4,3,3,4,3,2,3,3
"1467",4,4,4,3,3,4,3,4,4
"1468",4,4,4,3,3,3,3,4,3
"1469",4,4,4,3,3,4,3,3,4
"1470",4,4,3,3,4,3,2,3,3
"1471",4,4,4,3,3,3,3,4,3
"1472",3,3,3,3,4,3,2,3,3
"1473",4,4,3,3,4,3,2,3,3
"1474",3,5,3,3,4,3,2,3,3
"1475",4,4,4,3,3,4,3,4,4
"1476",5,6,5,4,5,5,5,6,5
"1477",4,4,4,3,3,3,3,4,3
"1478",4,4,4,3,3,3,3,4,3
"1479",4,4,4,3,3,3,3,4,3
"1480",4,4,4,3,3,4,3,4,4
"1481",3,3,3,3,4,3,2,3,3
"1482",4,4,4,3,3,4,3,4,4
"1483",4,4,4,3,3,4,3,4,4
"1484",6,5,3,5,4,6,4,5,6
"1485",4,4,4,3,3,4,3,3,4
"1486",3,3,3,3,4,3,2,3,3
"1487",3,3,3,3,4,3,2,3,3
"1488",3,3,3,3,4,3,2,3,3
"1489",3,3,3,3,4,3,2,3,3
"1490",4,4,4,3,3,4,3,3,4
"1491",4,4,4,3,3,3,3,4,3
"1492",3,3,3,1,2,3,2,3,3
"1493",4,4,4,3,3,3,3,4,3
"1494",4,4,3,3,3,3,3,4,3
"1495",4,4,3,3,3,3,3,4,3
"1496",4,4,4,3,3,4,3,3,4
"1497",4,4,4,3,3,3,3,4,3
"1498",4,4,4,3,3,4,3,4,4
"1499",4,4,4,3,3,3,3,4,4
"1500",4,4,3,3,3,3,3,4,3
"1501",4,4,4,3,3,3,3,4,3
"1502",4,4,4,3,3,3,3,4,3
"1503",3,4,4,3,4,4,4,3,3
"1504",3,4,3,3,4,3,2,3,3
"1505",4,4,4,3,3,4,3,4,4
"1506",4,4,4,3,3,3,3,4,4
"1507",3,3,3,1,2,3,2,3,3
"1508",3,5,3,3,4,3,4,3,3
"1509",4,4,4,3,3,3,3,4,3
"1510",3,4,3,3,4,3,4,3,3
"1511",4,4,4,3,3,4,3,4,4
"1512",3,3,3,1,2,3,2,3,3
"1513",4,4,3,3,3,3,3,3,3
"1514",4,4,3,3,3,3,3,4,3
"1515",3,3,3,3,4,3,2,3,3
"1516",4,4,4,3,3,3,3,4,4
"1517",4,4,4,3,3,3,3,4,3
"1518",4,4,4,3,3,3,3,4,4
"1519",4,4,4,3,3,3,3,4,3
"1520",4,4,4,3,3,3,3,4,3
"1521",4,4,4,3,3,4,3,4,4
"1522",6,6,8,8,8,5,8,6,5
"1523",4,4,4,3,3,4,3,4,4
"1524",4,4,3,3,3,3,3,3,3
"1525",4,4,4,3,3,4,3,4,4
"1526",3,4,3,3,4,3,2,3,3
"1527",4,4,4,3,3,4,3,4,4
"1528",4,4,4,3,3,4,3,4,4
"1529",5,6,5,4,5,5,5,6,5
"1530",6,5,3,5,4,6,4,5,6
"1531",4,4,3,3,3,3,3,4,3
"1532",4,4,4,3,3,4,3,4,4
"1533",3,3,3,1,2,3,2,3,3
"1534",4,4,3,3,4,3,2,3,3
"1535",3,3,3,1,2,3,2,3,3
"1536",4,4,4,3,3,3,3,4,3
"1537",3,3,3,1,2,3,2,3,3
"1538",3,3,3,3,4,3,2,3,3
"1539",4,4,3,3,3,3,3,3,3
"1540",4,4,3,3,3,3,3,3,3
"1541",4,4,4,3,3,4,3,4,4
"1542",4,4,4,3,3,3,3,4,3
"1543",4,4,4,3,3,3,3,4,3
"1544",3,3,3,3,4,3,2,3,3
"1545",4,4,4,3,3,4,3,4,4
"1546",4,4,3,3,4,3,3,3,3
"1547",3,5,3,3,4,3,4,3,3
"1548",3,3,3,1,2,3,2,3,3
"1549",3,3,3,3,4,3,2,3,3
"1550",4,4,4,3,3,3,3,4,4
"1551",4,4,4,3,3,4,3,4,4
"1552",4,4,4,3,3,4,3,4,4
"1553",3,3,3,1,2,3,2,3,3
"1554",4,4,3,3,3,3,3,4,3
"1555",4,4,3,3,4,3,2,3,3
"1556",4,4,4,3,3,3,3,4,4
"1557",4,4,4,3,3,3,3,4,4
"1558",4,4,4,3,3,4,3,4,4
"1559",4,4,3,3,3,3,3,4,3
"1560",4,4,3,3,4,3,3,3,3
"1561",4,4,4,3,3,4,3,4,4
"1562",4,4,4,3,3,4,3,3,4
"1563",4,4,4,3,3,4,3,4,4
"1564",4,4,4,3,3,4,3,4,4
"1565",3,3,3,3,4,3,2,3,3
"1566",3,4,2,3,2,2,2,3,3
"1567",3,3,3,1,2,3,2,3,3
"1568",4,4,4,3,3,3,3,4,3
"1569",4,4,4,3,3,3,3,4,3
"1570",4,4,4,3,3,3,3,4,3
"1571",4,4,4,3,3,3,3,4,3
"1572",4,4,4,3,3,4,3,4,4
"1573",4,4,4,3,3,3,3,4,4
"1574",4,4,4,3,3,3,3,4,4
"1575",3,5,3,3,4,3,4,3,3
"1576",4,4,4,3,3,4,3,3,4
"1577",4,4,4,3,3,4,3,3,4
"1578",3,5,3,3,4,3,2,3,3
"1579",3,3,3,1,2,3,2,3,3
"1580",4,4,4,3,3,4,3,4,4
"1581",5,6,5,4,5,5,5,6,5
"1582",5,6,5,4,5,5,5,6,5
"1583",4,4,4,3,3,4,3,4,4
"1584",4,4,4,3,3,4,3,4,4
"1585",4,4,4,3,3,4,3,4,4
"1586",4,4,4,3,3,4,3,4,4
"1587",4,4,4,3,3,3,3,4,3
"1588",3,3,3,3,4,3,2,3,3
"1589",4,4,4,3,3,3,3,4,4
"1590",4,4,4,3,3,3,3,4,4
"1591",4,4,4,3,3,3,3,4,4
"1592",5,6,5,4,5,5,5,6,5
"1593",4,4,4,3,3,4,3,4,4
"1594",5,6,5,4,5,5,5,6,5
"1595",4,4,4,3,3,4,3,4,4
"1596",4,4,4,3,3,4,3,4,4
"1597",4,4,4,3,3,4,3,4,4
"1598",3,3,3,1,2,3,2,3,3
"1599",4,4,4,3,3,3,3,4,3
"1600",4,4,4,3,3,4,3,4,4
"1601",4,4,4,3,3,4,3,4,4
"1602",4,4,4,3,3,4,3,4,4
"1603",4,4,4,3,3,3,3,4,4
"1604",4,4,4,3,3,3,3,4,4
"1605",4,4,4,3,3,4,3,4,4
"1606",4,4,4,3,3,4,3,3,4
"1607",5,6,5,4,5,5,5,6,5
"1608",4,4,4,3,3,4,3,4,4
"1609",4,4,3,3,3,3,3,4,3
"1610",3,4,3,3,4,3,2,3,3
"1611",4,4,4,3,3,3,3,4,4
"1612",4,4,4,3,3,3,3,4,4
"1613",4,4,4,3,3,3,3,4,4
"1614",4,4,4,3,3,3,3,4,3
"1615",5,6,5,4,5,5,5,6,5
"1616",4,4,4,3,3,4,3,4,4
"1617",3,3,2,1,2,2,2,1,1
"1618",4,4,4,3,3,3,3,4,3
"1619",4,4,4,3,3,4,3,4,4
"1620",4,4,4,3,3,4,3,4,4
"1621",2,3,1,1,2,2,2,1,1
"1622",4,4,4,3,3,3,3,4,3
"1623",4,4,3,3,3,3,3,4,3
"1624",4,4,4,3,3,4,3,4,4
"1625",2,3,2,1,2,2,2,1,1
"1626",3,3,2,1,2,2,2,1,1
"1627",4,4,4,3,3,4,3,4,4
"1628",5,9,8,4,5,5,7,6,5
"1629",9,8,9,9,9,9,9,8,8
"1630",5,9,8,4,5,5,7,6,5
"1631",8,9,8,4,5,5,8,6,5
"1632",8,9,8,4,5,5,8,6,5
"1633",9,8,9,9,9,9,9,8,8
"1634",5,9,8,4,5,5,7,6,5
"1635",8,9,8,4,5,5,8,6,5
"1636",5,9,7,4,5,5,7,6,5
"1637",5,9,8,4,5,5,7,6,5
"1638",9,8,9,9,9,9,9,8,8
"1639",9,8,9,9,9,9,9,8,8
"1640",5,9,8,4,5,5,7,6,5
"1641",8,9,8,4,5,5,8,6,5
"1642",5,9,7,4,5,5,7,6,5
"1643",5,9,8,4,5,5,7,6,5
"1644",5,9,8,4,5,5,7,6,5
"1645",8,9,8,4,5,5,8,6,5
"1646",5,9,8,4,5,5,7,6,5
"1647",5,9,7,4,7,8,7,9,5
"1648",8,9,8,4,5,5,8,6,5
"1649",8,9,8,4,5,5,8,6,5
"1650",5,9,7,4,5,5,7,6,5
"1651",5,9,7,4,5,5,7,6,5
"1652",5,9,8,4,5,5,7,6,5
"1653",5,9,7,4,5,5,7,6,5
"1654",5,9,7,4,5,5,7,6,5
"1655",5,8,7,7,7,8,7,8,8
"1656",5,9,7,4,5,5,7,6,5
"1657",9,8,9,9,9,9,9,8,8
"1658",5,9,7,4,5,5,7,6,5
"1659",5,9,8,4,5,5,7,6,5
"1660",5,9,8,4,5,5,7,6,5
"1661",9,8,9,9,9,9,9,8,8
"1662",5,9,8,4,5,5,7,6,5
"1663",9,8,9,9,9,9,9,8,8
"1664",5,9,8,4,5,5,7,6,5
"1665",9,8,9,9,9,9,9,8,8
"1666",5,9,7,4,5,5,7,6,5
"1667",5,8,7,7,7,8,7,8,8
"1668",5,9,8,4,5,5,7,6,5
"1669",5,9,7,4,5,8,7,9,5
"1670",9,8,9,9,9,9,9,8,8
"1671",5,9,7,4,5,8,7,9,5
"1672",8,9,8,4,5,5,8,6,5
"1673",5,9,7,4,5,5,7,6,5
"1674",5,9,7,4,5,5,7,6,5
"1675",8,9,8,4,5,5,8,6,5
"1676",8,9,8,4,5,5,8,6,5
"1677",8,9,8,4,5,5,8,6,5
"1678",8,9,8,4,5,5,8,6,5
"1679",8,9,8,4,5,5,8,6,5
"1680",5,8,7,7,7,8,7,8,8
"1681",5,9,8,4,5,5,7,6,5
"1682",5,8,7,7,7,8,7,8,8
"1683",8,9,8,4,5,5,8,6,5
"1684",9,8,9,9,9,9,9,8,8
"1685",5,8,7,7,7,8,7,8,8
"1686",5,8,7,7,7,8,7,8,8
"1687",9,8,9,9,9,9,9,8,8
"1688",5,9,7,4,5,5,7,6,5
"1689",5,8,7,7,7,8,7,8,8
"1690",9,8,9,9,9,9,9,8,8
"1691",5,9,7,4,5,8,7,9,5
"1692",5,8,7,7,7,8,7,8,8
"1693",8,9,8,4,5,5,8,6,5
"1694",5,8,7,7,7,8,7,8,8
"1695",5,8,7,7,7,8,7,8,8
"1696",5,8,7,7,7,8,7,8,8
"1697",5,8,7,7,7,8,7,8,8
"1698",5,6,7,4,7,5,7,6,5
"1699",5,9,7,4,5,5,7,6,5
"1700",5,9,7,4,5,5,7,6,5
"1701",5,9,7,4,5,5,7,6,5
"1702",9,8,9,9,9,9,9,8,8
"1703",5,9,7,4,5,5,7,6,5
"1704",5,8,7,7,7,8,7,8,8
"1705",5,6,5,4,5,5,5,6,5
"1706",9,8,9,9,9,9,9,8,8
"1707",5,9,7,4,5,5,7,6,5
"1708",5,9,8,4,5,5,7,6,5
"1709",5,9,7,4,5,5,7,6,5
"1710",5,8,7,7,7,8,7,9,9
"1711",5,6,7,4,7,5,7,6,5
"1712",5,9,7,4,5,5,7,6,5
"1713",8,9,8,4,5,5,8,6,5
"1714",5,9,7,4,5,5,7,6,5
"1715",5,8,7,7,9,9,9,8,8
"1716",5,9,7,4,5,5,7,9,5
"1717",9,8,9,9,9,9,9,8,8
"1718",5,9,7,4,5,5,7,6,5
"1719",5,8,7,7,7,9,7,8,9
"1720",5,8,7,7,7,8,7,8,8
"1721",5,9,7,4,5,5,7,6,5
"1722",5,9,8,4,5,5,7,6,5
"1723",9,8,9,9,9,9,9,8,8
"1724",9,8,9,7,9,9,9,8,8
"1725",8,9,8,4,5,5,8,6,5
"1726",9,8,9,9,9,9,9,8,8
"1727",5,9,7,4,7,8,7,9,5
"1728",5,9,7,4,5,5,7,6,5
"1729",9,8,9,9,9,9,9,8,8
"1730",5,8,7,7,9,9,9,8,8
"1731",5,8,7,7,7,8,7,8,8
"1732",5,8,7,7,7,8,7,8,8
"1733",5,8,7,7,7,8,7,9,9
"1734",5,8,7,7,7,8,7,8,8
"1735",5,9,7,4,5,5,7,6,5
"1736",9,8,9,7,9,9,9,8,8
"1737",9,8,9,9,9,9,9,8,8
"1738",9,8,9,9,9,9,9,8,8
"1739",5,9,7,4,5,5,7,6,5
"1740",5,8,7,7,7,8,7,8,8
"1741",5,9,7,4,5,5,7,6,5
"1742",5,8,7,7,7,8,7,8,8
"1743",5,6,5,4,5,5,5,6,5
"1744",5,6,5,4,5,5,5,6,5
"1745",5,9,7,4,5,5,7,6,5
"1746",9,8,9,9,9,9,9,8,8
"1747",9,8,9,9,9,9,9,8,8
"1748",9,8,9,9,9,9,9,8,8
"1749",9,8,9,9,9,9,9,8,8
"1750",9,8,9,9,9,9,9,8,8
"1751",5,8,7,7,7,8,7,8,8
"1752",9,8,9,9,9,9,9,8,8
"1753",9,8,9,9,9,9,9,8,8
"1754",9,8,9,9,9,9,9,8,8
"1755",9,8,9,9,9,9,9,8,8
"1756",5,8,7,7,7,8,7,8,8
"1757",9,8,9,9,9,9,9,8,8
"1758",9,8,9,9,9,9,9,8,8
"1759",9,8,9,9,9,9,9,8,8
"1760",5,8,7,7,7,8,7,8,8
"1761",9,8,9,7,9,9,9,8,8
"1762",9,8,9,9,9,9,9,8,8
"1763",5,9,7,4,5,8,7,9,9
"1764",9,8,9,9,9,9,9,8,8
"1765",9,8,9,9,9,9,9,8,8
"1766",9,8,9,7,9,9,9,8,8
"1767",5,9,7,4,5,8,7,9,9
"1768",5,8,7,7,7,8,7,8,8
"1769",5,9,7,4,5,5,7,9,5
"1770",5,9,7,4,5,8,7,9,9
"1771",5,8,7,7,9,9,9,8,8
"1772",9,8,9,9,9,9,9,8,8
"1773",9,8,9,9,9,9,9,8,8
"1774",5,8,9,9,9,9,9,8,8
"1775",5,9,8,4,5,5,7,6,5
"1776",5,8,7,7,7,9,7,8,8
"1777",5,8,7,7,7,9,7,8,8
"1778",9,8,9,9,9,9,9,8,8
"1779",9,8,9,9,9,9,9,8,8
"1780",8,9,7,4,5,8,8,9,5
"1781",9,8,9,7,9,9,9,8,8
"1782",9,8,9,9,9,9,9,8,8
"1783",9,8,9,9,9,9,9,8,8
"1784",9,8,9,7,9,9,9,8,8
"1785",5,9,8,4,5,5,7,6,5
"1786",5,8,7,7,7,8,7,8,8
"1787",5,9,7,4,5,8,7,9,9
"1788",5,9,7,7,7,8,7,9,9
"1789",5,9,7,4,5,8,8,9,5
"1790",5,9,7,4,5,8,7,9,9
"1791",5,8,7,7,7,9,7,8,8
"1792",5,9,7,4,5,5,7,6,5
"1793",5,9,7,4,5,8,7,9,9
"1794",5,9,7,4,5,8,7,9,9
"1795",5,9,7,4,5,8,7,9,9
"1796",5,9,7,4,5,8,7,9,9
"1797",9,8,9,9,9,9,9,8,8
"1798",9,8,9,9,9,9,9,8,8
"1799",9,8,9,7,9,9,9,8,8
"1800",5,9,7,4,5,8,7,9,9
"1801",5,8,7,7,7,8,7,6,5
"1802",5,9,7,7,7,8,7,9,9
"1803",5,9,7,4,5,5,7,6,5
"1804",5,9,7,7,7,8,7,9,9
"1805",9,8,9,9,9,9,9,8,8
"1806",5,8,7,7,7,9,9,8,8
"1807",5,9,7,7,7,8,7,9,9
"1808",9,8,9,9,9,9,9,8,8
"1809",5,8,7,7,7,8,7,8,8
"1810",5,8,9,7,9,9,9,8,8
"1811",9,8,9,9,9,9,9,8,8
"1812",5,6,5,4,7,5,7,6,5
"1813",5,6,5,4,5,5,5,6,5
"1814",5,9,7,4,5,8,7,9,9
"1815",5,8,7,7,7,8,7,8,8
"1816",5,8,7,7,7,9,7,8,8
"1817",5,9,7,7,7,8,7,9,9
"1818",9,8,9,9,9,9,9,8,8
"1819",9,8,9,9,9,9,9,8,8
"1820",9,8,9,9,9,9,9,8,8
"1821",5,8,7,7,7,9,7,8,8
"1822",9,8,9,7,9,9,9,8,8
"1823",5,8,7,7,7,9,7,8,8
"1824",5,8,7,7,7,9,7,8,8
"1825",9,8,9,9,9,9,9,8,8
"1826",8,9,8,4,5,5,8,6,5
"1827",5,8,7,7,7,9,7,8,8
"1828",5,9,7,4,5,8,7,9,9
"1829",5,8,7,7,7,9,7,8,9
"1830",9,8,9,9,9,9,9,8,8
"1831",5,9,7,4,7,8,7,9,5
"1832",9,8,9,9,9,9,9,8,8
"1833",8,9,8,4,5,5,8,6,5
"1834",9,8,9,9,9,9,9,8,8
"1835",9,8,9,7,9,9,9,8,8
"1836",5,8,7,7,7,9,7,8,8
"1837",9,8,9,7,9,9,9,8,8
"1838",5,8,7,7,7,9,7,8,8
"1839",9,8,9,9,9,9,9,8,8
"1840",5,8,7,7,7,9,7,8,9
"1841",5,8,7,7,7,8,7,8,8
"1842",8,9,7,4,5,8,8,9,5
"1843",9,8,9,9,9,9,9,8,8
"1844",9,8,9,9,9,9,9,8,8
"1845",9,8,9,9,9,9,9,8,8
"1846",9,8,9,9,9,9,9,8,8
"1847",8,9,8,4,5,5,8,6,5
"1848",8,9,8,4,5,5,8,6,5
"1849",5,9,7,7,7,8,7,9,9
"1850",8,9,7,4,5,8,8,9,5
"1851",9,8,9,9,9,9,9,8,8
"1852",5,9,7,7,7,8,7,9,9
"1853",5,8,7,7,7,8,7,9,9
"1854",8,9,8,4,5,5,8,6,5
"1855",9,8,7,7,9,9,9,8,8
"1856",9,8,9,9,9,9,9,8,8
"1857",9,8,9,9,9,9,9,8,8
"1858",9,8,9,7,9,9,9,8,8
"1859",9,8,7,7,9,9,9,8,8
"1860",8,9,8,4,5,5,8,6,5
"1861",9,8,9,9,9,9,9,8,8
"1862",9,8,9,9,9,9,9,8,8
"1863",5,6,5,4,5,5,5,6,5
"1864",5,8,7,7,7,8,7,8,9
"1865",5,9,7,4,7,8,7,9,5
"1866",8,9,7,4,5,8,8,9,5
"1867",9,8,9,9,9,9,9,8,8
"1868",5,8,7,7,7,8,7,9,9
"1869",5,8,7,7,7,9,7,8,8
"1870",5,8,7,7,7,8,7,9,9
"1871",8,9,8,4,5,5,8,6,5
"1872",8,9,7,4,5,8,8,9,5
"1873",9,8,9,9,9,9,9,8,8
"1874",9,8,9,9,9,9,9,8,8
"1875",8,9,8,4,5,5,8,6,5
"1876",9,8,9,9,9,9,9,8,8
"1877",5,8,7,7,7,8,7,9,9
"1878",9,8,9,7,9,9,9,8,8
"1879",9,8,9,9,9,9,9,8,8
"1880",5,9,7,7,7,8,7,9,9
"1881",9,8,9,9,9,9,9,8,8
"1882",8,9,8,4,5,5,8,6,5
"1883",8,9,8,4,5,5,8,6,5
"1884",9,8,9,7,9,9,9,8,8
"1885",5,6,7,4,7,5,7,6,5
"1886",8,9,7,4,5,8,8,9,5
"1887",8,9,8,4,5,5,8,6,5
"1888",8,9,8,4,5,5,8,6,5
"1889",5,8,7,7,7,8,7,9,9
"1890",8,9,8,4,5,5,8,6,5
"1891",8,9,8,4,5,5,8,6,5
"1892",5,8,7,7,7,8,7,9,9
"1893",9,8,9,9,9,9,9,8,8
"1894",8,9,8,4,5,5,8,6,5
"1895",5,6,5,4,5,5,5,6,5
"1896",5,6,5,4,7,5,7,6,5
"1897",5,8,7,7,9,9,9,8,8
"1898",8,9,7,4,5,8,8,9,5
"1899",5,6,5,4,5,5,5,6,5
"1900",9,8,9,9,9,9,9,8,8
"1901",5,8,7,7,7,8,7,9,9
"1902",8,9,8,4,5,5,8,6,5
"1903",9,8,9,7,9,9,9,8,8
"1904",8,9,8,4,5,5,8,6,5
"1905",9,8,9,7,9,9,9,8,8
"1906",9,8,9,9,9,9,9,8,8
"1907",9,8,9,9,9,9,9,8,8
"1908",5,8,7,7,7,8,7,9,9
"1909",9,8,9,9,9,9,9,8,8
"1910",9,8,9,9,9,9,9,8,8
"1911",5,8,7,7,7,8,7,9,9
"1912",9,8,9,9,9,9,9,8,8
"1913",8,9,8,4,5,5,8,6,5
"1914",5,8,7,7,7,8,7,9,9
"1915",5,8,7,7,7,8,7,9,9
"1916",9,8,9,9,9,9,9,8,8
"1917",9,8,9,9,9,9,9,8,8
"1918",9,8,9,7,9,9,9,8,8
"1919",5,8,7,7,7,8,7,9,9
"1920",8,9,8,4,5,5,8,6,5
"1921",9,8,7,7,9,9,9,8,8
"1922",9,8,9,9,9,9,9,8,8
"1923",9,8,9,9,9,9,9,8,8
"1924",9,8,9,9,9,9,9,8,8
"1925",9,8,9,7,9,9,9,8,8
"1926",9,8,9,9,9,9,9,8,8
"1927",5,8,7,7,7,8,7,9,9
"1928",9,8,9,7,9,9,9,8,8
"1929",9,8,9,9,9,9,9,8,8
"1930",9,8,9,9,9,9,9,8,8
"1931",9,8,9,9,9,9,9,8,8
"1932",9,8,9,9,9,9,9,8,8
"1933",9,8,9,7,9,9,9,8,8
"1934",9,8,9,9,9,9,9,8,8
"1935",9,8,9,9,9,9,9,8,8
"1936",9,8,9,9,9,9,9,8,8
"1937",9,8,9,9,9,9,9,8,8
"1938",9,8,9,9,9,9,9,8,8
"1939",5,6,5,4,5,5,5,6,5
"1940",9,8,9,7,9,9,9,8,8
"1941",9,8,9,7,9,9,9,8,8
"1942",9,8,9,9,9,9,9,8,8
"1943",5,9,7,4,5,8,7,9,9
"1944",9,8,9,7,9,9,9,8,8
"1945",9,8,9,9,9,9,9,8,8
"1946",9,8,9,9,9,9,9,8,8
"1947",5,8,7,7,7,8,7,9,9
"1948",9,8,9,9,9,9,9,8,8
"1949",5,6,5,4,5,5,5,6,5
"1950",9,8,9,9,9,9,9,8,8
"1951",5,8,7,7,7,8,7,8,8
"1952",9,8,9,9,9,9,9,8,8
"1953",9,8,7,7,9,9,9,8,8
"1954",9,8,9,9,9,9,9,8,8
"1955",9,8,9,9,9,9,9,8,8
"1956",5,8,7,7,7,8,7,9,9
"1957",9,8,9,9,9,9,9,8,8
"1958",9,8,9,9,9,9,9,8,8
"1959",9,8,9,9,9,9,9,8,8
"1960",9,8,9,9,9,9,9,8,8
"1961",9,8,9,9,9,9,9,8,8
"1962",5,8,7,7,7,8,7,9,9
"1963",9,8,9,9,9,9,9,8,8
"1964",9,8,9,7,9,9,9,8,8
"1965",5,8,7,7,7,8,7,9,9
"1966",5,8,9,9,9,9,9,8,8
"1967",5,8,7,7,7,8,7,9,9
"1968",5,8,7,7,7,8,7,9,9
"1969",9,8,9,9,9,9,9,8,8
"1970",8,9,7,4,5,8,8,9,5
"1971",5,8,7,7,7,9,7,8,9
"1972",5,6,5,4,5,5,5,6,5
"1973",9,8,9,9,9,9,9,8,8
"1974",9,8,9,9,9,9,9,8,8
"1975",9,8,9,9,9,9,9,8,8
"1976",9,8,9,7,9,9,9,8,8
"1977",9,8,9,9,9,9,9,8,8
"1978",9,8,9,7,9,9,9,8,8
"1979",9,8,9,7,9,9,9,8,8
"1980",9,8,9,9,9,9,9,8,8
"1981",9,8,9,9,9,9,9,8,8
"1982",9,8,9,9,9,9,9,8,8
"1983",8,9,7,4,5,8,8,9,5
"1984",9,8,9,9,9,9,9,8,8
"1985",5,6,5,4,5,5,5,6,5
"1986",9,8,9,9,9,9,9,8,8
"1987",9,8,9,9,9,9,9,8,8
"1988",9,8,9,9,9,9,9,8,8
"1989",9,8,9,9,9,9,9,8,8
"1990",5,8,7,7,7,8,7,9,9
"1991",9,8,9,7,9,9,9,8,8
"1992",9,8,9,9,9,9,9,8,8
"1993",9,8,9,9,9,9,9,8,8
"1994",5,8,7,7,7,9,7,8,9
"1995",9,8,7,7,9,9,9,8,8
"1996",9,8,9,9,9,9,9,8,8
"1997",8,9,7,4,5,8,8,9,5
"1998",5,8,7,7,7,8,7,8,8
"1999",9,8,9,9,9,9,9,8,8
"2000",9,8,9,9,9,9,9,8,8
"2001",5,9,7,7,7,8,7,9,9
"2002",6,5,3,5,4,6,4,5,6
"2003",5,6,5,4,5,5,5,6,5
"2004",9,8,9,9,9,9,9,8,8
"2005",9,8,9,9,9,9,9,8,8
"2006",9,8,9,9,9,9,9,8,8
"2007",9,8,9,9,9,9,9,8,8
"2008",5,8,7,7,7,8,7,9,9
"2009",9,8,9,9,9,9,9,8,8
"2010",9,8,9,9,9,9,9,8,8
"2011",9,8,9,9,9,9,9,8,8
"2012",9,8,9,9,9,9,9,8,8
"2013",9,8,9,9,9,9,9,8,8
"2014",5,8,7,7,7,8,7,9,9
"2015",5,8,7,7,7,8,7,9,9
"2016",5,8,7,7,7,8,7,9,9
"2017",9,8,9,9,9,9,9,8,8
